index,Disease,Disease_Code,State,Year,Gender,Age,Age_Code,STD_Cases,Population,Rate_per_100K
34966,Gonorrhea,280,Mississippi,2004,Female,25-29 years,25-29,552,100445,549.55
34967,Gonorrhea,280,Mississippi,2004,Female,30-34 years,30-34,217,97435,222.71
34968,Gonorrhea,280,Mississippi,2004,Female,35-39 years,35-39,118,97813,120.64
34969,Gonorrhea,280,Mississippi,2004,Female,40+ years,40+,101,673835,14.99
34970,Gonorrhea,280,Mississippi,2004,Female,Unknown,99,12,,
34971,Gonorrhea,280,Mississippi,2005,Female,0-14 years,0-14,122,302506,40.33
34972,Gonorrhea,280,Mississippi,2005,Female,15-19 years,15-19,1575,105928,1486.86
34973,Gonorrhea,280,Mississippi,2005,Female,20-24 years,20-24,1529,111739,1368.37
34974,Gonorrhea,280,Mississippi,2005,Female,25-29 years,25-29,597,104254,572.64
34975,Gonorrhea,280,Mississippi,2005,Female,30-34 years,30-34,201,96214,208.91
34976,Gonorrhea,280,Mississippi,2005,Female,35-39 years,35-39,94,97163,96.74
34977,Gonorrhea,280,Mississippi,2005,Female,40+ years,40+,106,684671,15.48
34978,Gonorrhea,280,Mississippi,2005,Female,Unknown,99,10,,
34979,Gonorrhea,280,Mississippi,2006,Female,0-14 years,0-14,125,306533,40.78
34980,Gonorrhea,280,Mississippi,2006,Female,15-19 years,15-19,1620,108259,1496.41
34981,Gonorrhea,280,Mississippi,2006,Female,20-24 years,20-24,1539,105388,1460.32
34982,Gonorrhea,280,Mississippi,2006,Female,25-29 years,25-29,663,100292,661.07
34983,Gonorrhea,280,Mississippi,2006,Female,30-34 years,30-34,240,92141,260.47
34984,Gonorrhea,280,Mississippi,2006,Female,35-39 years,35-39,114,97008,117.52
34985,Gonorrhea,280,Mississippi,2006,Female,40+ years,40+,93,691571,13.45
34986,Gonorrhea,280,Mississippi,2006,Female,Unknown,99,6,,
34987,Gonorrhea,280,Mississippi,2007,Female,0-14 years,0-14,111,310286,35.77
34988,Gonorrhea,280,Mississippi,2007,Female,15-19 years,15-19,1923,108589,1770.9
34989,Gonorrhea,280,Mississippi,2007,Female,20-24 years,20-24,1713,104035,1646.56
34990,Gonorrhea,280,Mississippi,2007,Female,25-29 years,25-29,674,102098,660.15
34991,Gonorrhea,280,Mississippi,2007,Female,30-34 years,30-34,243,91571,265.37
34992,Gonorrhea,280,Mississippi,2007,Female,35-39 years,35-39,107,97309,109.96
34993,Gonorrhea,280,Mississippi,2007,Female,40+ years,40+,125,691188,18.08
34994,Gonorrhea,280,Mississippi,2007,Female,Unknown,99,5,,
34995,Gonorrhea,280,Mississippi,2008,Female,0-14 years,0-14,95,309946,30.65
34996,Gonorrhea,280,Mississippi,2008,Female,15-19 years,15-19,1641,109461,1499.16
34997,Gonorrhea,280,Mississippi,2008,Female,20-24 years,20-24,1538,104346,1473.94
34998,Gonorrhea,280,Mississippi,2008,Female,25-29 years,25-29,662,102151,648.06
34999,Gonorrhea,280,Mississippi,2008,Female,30-34 years,30-34,229,92280,248.16
35000,Gonorrhea,280,Mississippi,2008,Female,35-39 years,35-39,83,97509,85.12
35001,Gonorrhea,280,Mississippi,2008,Female,40+ years,40+,104,699084,14.88
35002,Gonorrhea,280,Mississippi,2008,Female,Unknown,99,5,,
35003,Gonorrhea,280,Mississippi,2009,Female,0-14 years,0-14,76,311298,24.41
35004,Gonorrhea,280,Mississippi,2009,Female,15-19 years,15-19,1706,108206,1576.62
35005,Gonorrhea,280,Mississippi,2009,Female,20-24 years,20-24,1518,107812,1408.01
35006,Gonorrhea,280,Mississippi,2009,Female,25-29 years,25-29,620,105543,587.44
35007,Gonorrhea,280,Mississippi,2009,Female,30-34 years,30-34,217,93130,233.01
35008,Gonorrhea,280,Mississippi,2009,Female,35-39 years,35-39,98,95366,102.76
35009,Gonorrhea,280,Mississippi,2009,Female,40+ years,40+,99,699601,14.15
35010,Gonorrhea,280,Mississippi,2009,Female,Unknown,99,1,,
35011,Gonorrhea,280,Mississippi,2010,Female,0-14 years,0-14,63,305763,20.6
35012,Gonorrhea,280,Mississippi,2010,Female,15-19 years,15-19,1452,110474,1314.34
35013,Gonorrhea,280,Mississippi,2010,Female,20-24 years,20-24,1203,105461,1140.71
35014,Gonorrhea,280,Mississippi,2010,Female,25-29 years,25-29,529,100472,526.51
35015,Gonorrhea,280,Mississippi,2010,Female,30-34 years,30-34,211,95710,220.46
35016,Gonorrhea,280,Mississippi,2010,Female,35-39 years,35-39,71,96004,73.96
35017,Gonorrhea,280,Mississippi,2010,Female,40+ years,40+,73,712173,10.25
35018,Gonorrhea,280,Mississippi,2011,Female,0-14 years,0-14,52,304713,17.07
35019,Gonorrhea,280,Mississippi,2011,Female,15-19 years,15-19,1228,106822,1149.58
35020,Gonorrhea,280,Mississippi,2011,Female,20-24 years,20-24,1233,109144,1129.7
35021,Gonorrhea,280,Mississippi,2011,Female,25-29 years,25-29,459,99580,460.94
35022,Gonorrhea,280,Mississippi,2011,Female,30-34 years,30-34,223,98099,227.32
35023,Gonorrhea,280,Mississippi,2011,Female,35-39 years,35-39,78,93002,83.87
35024,Gonorrhea,280,Mississippi,2011,Female,40+ years,40+,69,720608,9.58
35025,Gonorrhea,280,Mississippi,2011,Female,Unknown,99,2,,
35026,Gonorrhea,280,Mississippi,2012,Female,0-14 years,0-14,83,303610,27.34
35027,Gonorrhea,280,Mississippi,2012,Female,15-19 years,15-19,1301,103793,1253.46
35028,Gonorrhea,280,Mississippi,2012,Female,20-24 years,20-24,1423,111422,1277.13
35029,Gonorrhea,280,Mississippi,2012,Female,25-29 years,25-29,583,98104,594.27
35030,Gonorrhea,280,Mississippi,2012,Female,30-34 years,30-34,237,99080,239.2
35031,Gonorrhea,280,Mississippi,2012,Female,35-39 years,35-39,115,92507,124.31
35032,Gonorrhea,280,Mississippi,2012,Female,40+ years,40+,90,727119,12.38
35033,Gonorrhea,280,Mississippi,2012,Female,Unknown,99,2,,
35034,Gonorrhea,280,Mississippi,2013,Female,0-14 years,0-14,46,300580,15.3
